
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/1807)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/1809)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1007/1820)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/1820)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/1821)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1004/1828)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1019/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1016/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1014/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1013/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1008/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1006/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/1849)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1049/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1046/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1043/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1041/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1040/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1037/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1034/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1030/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1025/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1022/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1019/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1018/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1013/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1011/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1009/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/1901)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1007/1909)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1004/1909)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/1909)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1008/1918)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/1918)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/1918)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/1922)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1003/1926)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/1926)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/1934)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/1934)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1015/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1013/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1012/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1010/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1007/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1005/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1000/1953)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1047/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1041/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1039/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1037/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1034/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1032/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1029/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1027/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1023/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1019/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1017/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1014/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1012/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1008/2003)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1004/2003)
